DOI,Title,Solvent_Name,Solvent_Type,Battery_Chemistry_Std,SMILES,Concentration_M,Temperature_C,Time_hrs,SLR_gL,Has_Reductant,Reductant_Std,Target_Metal,RDKIT_MW,RDKIT_LogP,RDKIT_TPSA,RDKIT_HBD,RDKIT_HBA,RDKIT_RotBonds,RDKIT_RingCount,RDKIT_AromaticRings,RDKIT_HeavyAtoms,RDKIT_Has_Carboxyl,RDKIT_Has_Hydroxyl,RDKIT_Has_Halogen,RDKIT_Has_Phosphorus,RDKIT_Is_Ionic,RDKIT_Morgan_FP_Density,Efficiency_pct
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,2,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.79
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,2,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,82.97
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,3,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.6
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,3,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,87.36
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,3,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,91.68
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,3,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.49
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,3,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.37
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,3,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.67
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,3,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.89
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,3,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,90.61
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,3,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.82
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,3,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,94.79
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,5,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,74.24
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,5,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,93.23
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,5,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.26
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,5,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.53
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,5,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,81.01
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,5,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,92.94
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,5,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,89.68
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,5,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,82.22
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,5,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.01
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,45,5,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.93
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,0.5,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.2
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,0.5,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.57
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,0.5,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.59
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,0.5,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.57
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,0.5,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.29
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,0.5,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.58
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,0.5,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.94
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,0.5,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,79.92
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,0.5,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.87
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,0.5,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.76
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.96
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.66
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.06
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.67
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.7
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,87.06
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.92
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.62
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,86.77
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1.5,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.33
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1.5,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,94.85
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1.5,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.95
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1.5,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.33
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1.5,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.75
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1.5,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.85
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1.5,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.27
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1.5,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,93.8
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1.5,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.65
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,1.5,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.46
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,2,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.28
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,2,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.24
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,2,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.58
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,2,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,92.11
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,2,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.97
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,2,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.47
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,2,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,84.84
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,2,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.41
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,2,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.1
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,2,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.02
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,3,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.39
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,3,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.19
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,3,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.23
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,3,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.47
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,3,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.76
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,3,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.94
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,3,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.11
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,3,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,89.24
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,3,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.6
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,3,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,90.91
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,5,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.3
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,5,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,76.89
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,5,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.02
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,5,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.84
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,5,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.91
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,5,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.28
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,5,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.29
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,5,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,88.26
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,5,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.87
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,55,5,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,77.57
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,0.5,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.81
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,0.5,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.49
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,0.5,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.52
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,0.5,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.69
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,0.5,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.72
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,0.5,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.22
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,0.5,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.4
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,0.5,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.73
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,0.5,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.86
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,0.5,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,79.3
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,1,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.04
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,1,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.08
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,1,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.9
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,1,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.72
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,1,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.81
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,1,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.19
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,1,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.05
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,1,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.35
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,1,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.26
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,1,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,67.55
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,NMC,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,65,1.5,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.94
